<<<<<<< HEAD
=======
jd_id,title,info,img_url
649299,蝶翠诗卸妆油便携组,商品名称：蝶翠诗卸妆油便携组;商品编号：649299;品牌：蝶翠诗（DHC）;上架时间：2013-06-14 11:37:29;商品毛重：170.00g;商品产地：日本;类别：卸妆油;功能：脸部卸妆,http://img14.360buyimg.com/n1/g8/M03/0D/0A/rBEHaFCSGA4IAAAAAAIPE2UcQ3UAACmigONQqsAAg8r017.jpg
649300,维氏瑞士钳,商品名称：维氏瑞士钳;商品编号：649300;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:34;商品毛重：276.00g;商品产地：瑞士;颜色：其它;规格：100mm系列;功能：20种以上,http://img10.360buyimg.com/n1/g5/M02/12/14/rBEIC0_y0Q4IAAAAAAFJ1o6MTIgAADpEgLVOXYAAUnu596.jpg
649301,维氏军刀,商品名称：维氏军刀;商品编号：649301;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:34;商品毛重：200.00g;商品产地：瑞士;颜色：红色;规格：91mm系列;功能：20种以上,http://img11.360buyimg.com/n1/g5/M02/12/14/rBEIDE_y0R8IAAAAAAIBPzEapawAADpEgMhgswAAgFX315.jpg
649302,兔兔防溢乳垫,商品名称：兔兔防溢乳垫;商品编号：649302;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：178.00g;商品产地：中国大陆;分类：辅助用品（乳垫  /  乳头牵引、矫正  /  母乳保鲜、储存 / 其他 ）,http://img12.360buyimg.com/n1/g10/M00/0B/1E/rBEQWFFG6AMIAAAAAAIqxYMVM2wAACVaANnlb0AAird491.jpg
649303,维氏军刀,商品名称：维氏军刀;商品编号：649303;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:34;商品毛重：114.00g;商品产地：瑞士;颜色：红色;规格：91mm系列;功能：20种功能,http://img13.360buyimg.com/n1/g5/M02/12/14/rBEIC0_y0S0IAAAAAAIDpvQrRpYAADpEgNTascAAgO-038.jpg
649304,维氏军刀,商品名称：维氏军刀;商品编号：649304;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:34;商品毛重：82.00g;商品产地：瑞士;颜色：黑色;规格：111mm系列;功能：4种功能,http://img14.360buyimg.com/n1/g5/M02/12/14/rBEDik_y0UMIAAAAAAEbIOM4Vd4AADpEgO3_GsAARs4119.jpg
649305,维氏军刀,商品名称：维氏军刀;商品编号：649305;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:35;商品毛重：112.00g;商品产地：瑞士;颜色：蓝色;规格：111mm系列;功能：12种功能,http://img10.360buyimg.com/n1/g5/M02/12/14/rBEDik_y0VgIAAAAAAEh1mqxHBEAADpEwA1PUYAASHu532.jpg
649306,维氏军刀,商品名称：维氏军刀;商品编号：649306;品牌：维氏（VICTORINOX）;上架时间：2012-11-05 09:24:14;商品毛重：0.78kg;商品产地：瑞士;规格：111mm系列;功能：4种功能,http://img11.360buyimg.com/n1/g5/M02/12/14/rBEIDE_y0WsIAAAAAAEVlKzaYToAADpEwBOaDIAARWs369.jpg
649307,兔兔洗头帽,商品名称：兔兔洗头帽;商品编号：649307;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：70.00g;商品产地：中国大陆;分类：浴椅，沐浴小件,http://img12.360buyimg.com/n1/g5/M01/01/0B/rBEIDE_F7D0IAAAAAADbFfq9XkMAAAQ4gPpskEAANst353.jpg
649308,维氏军刀,商品名称：维氏军刀;商品编号：649308;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:33;商品毛重：116.00g;商品产地：瑞士;颜色：红色;规格：111mm系列;功能：12种功能,http://img13.360buyimg.com/n1/g5/M02/12/14/rBEIDE_y0XkIAAAAAAG7VrDUBnIAADpEwCB6SoAAbtu948.jpg
649309,维氏军刀,商品名称：维氏军刀;商品编号：649309;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:33;商品毛重：38.00g;商品产地：瑞士;颜色：红色;规格：84mm系列;功能：8种功能,http://img14.360buyimg.com/n1/g5/M02/12/14/rBEIC0_y0YUIAAAAAAFMP1CCLxgAADpEwDYResAAUxX601.jpg
649310,维氏军刀,商品名称：维氏军刀;商品编号：649310;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:31;商品毛重：60.00g;商品产地：瑞士;颜色：红色;规格：84mm系列;功能：3种功能,http://img10.360buyimg.com/n1/g5/M02/12/14/rBEDik_y0ZkIAAAAAAEd0gDPhWEAADpEwEovHQAAR3q043.jpg
649311,兔兔奶嘴,商品名称：兔兔奶嘴;商品编号：649311;品牌：爱婴缔（TUTU）;上架时间：2013-07-09 16:25:24;商品毛重：60.00g;商品产地：中国大陆;奶嘴用途：喝水、牛奶;适合奶瓶：宽口径;包装方式：组合装;孔型流量：小圆孔（0-3个月）;奶嘴材质：硅胶,http://img11.360buyimg.com/n1/g5/M02/01/0B/rBEIC0_F7GAIAAAAAAD-zJiL7R8AAAQ4wC_VhgAAP7k795.jpg
649312,兔兔奶嘴,商品名称：兔兔奶嘴;商品编号：649312;品牌：爱婴缔（TUTU）;上架时间：2013-07-09 16:25:47;商品毛重：60.00g;商品产地：中国大陆;奶嘴用途：喝水、牛奶;适合奶瓶：宽口径;包装方式：组合装;孔型流量：中圆孔（3-6个月）;奶嘴材质：硅胶,http://img12.360buyimg.com/n1/g5/M02/01/0B/rBEDik_F7GsIAAAAAADZwUInG1IAAAQ4wGge20AANnZ563.jpg
649314,兔兔奶嘴,商品名称：兔兔奶嘴;商品编号：649314;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：60.00g;商品产地：中国大陆;奶嘴用途：喝水、牛奶;适合奶瓶：宽口径;包装方式：组合装;孔型流量：中圆孔（3-6个月）,http://img14.360buyimg.com/n1/g5/M02/01/0B/rBEIC0_F7KIIAAAAAACuMwkeF_wAAAQ4wLPXgMAAK5L690.jpg
649315,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649315;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：126.00g;商品产地：中国大陆;口径：标准口径;材质：硅胶;分类：普通奶瓶;容量：150~260ml,http://img10.360buyimg.com/n1/g5/M01/01/0A/rBEDik_F46sIAAAAAAC0w9io3BgAAAQygCnqacAALTb255.jpg
649316,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649316;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：144.00g;商品产地：中国大陆;口径：标准口径;材质：pp;分类：手柄奶瓶;容量：150~260ml,http://img11.360buyimg.com/n1/g5/M01/01/0A/rBEDik_F48UIAAAAAACjcJahsDEAAAQygHqZD8AAKOI074.jpg
649317,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649317;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：180.00g;商品产地：中国大陆;口径：宽口径;材质：pp;分类：吸管+手柄;容量：260ml以上,http://img12.360buyimg.com/n1/g5/M01/01/0A/rBEIC0_F4-UIAAAAAACrY5AdTjUAAAQygKuEoEAAKt7204.jpg
649318,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649318;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：150.00g;商品产地：中国大陆;口径：宽口径;材质：pp;分类：吸管+手柄;容量：260ml以上,http://img13.360buyimg.com/n1/g5/M02/01/0B/rBEDik_F7KQIAAAAAACzWkflV1wAAAQ4wNQ4W4AALNy478.jpg
649319,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649319;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：188.00g;商品产地：中国大陆;口径：宽口径;材质：硅胶;分类：吸管+手柄;容量：60~150ml,http://img14.360buyimg.com/n1/g5/M01/01/0A/rBEIC0_F4_YIAAAAAAECfy7ijBIAAAQygPFWtMAAQKX518.jpg
649320,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649320;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：192.00g;商品产地：中国大陆;口径：宽口径;材质：硅胶;分类：吸管+手柄;容量：150~260ml,http://img10.360buyimg.com/n1/g5/M02/01/0A/rBEIDE_F5AIIAAAAAAEHJfakyt0AAAQywDecYIAAQc9997.jpg
649321,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649321;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：334.00g;商品产地：中国大陆;口径：宽口径;材质：硅胶;分类：吸管+手柄;容量：150~260ml,http://img11.360buyimg.com/n1/g5/M02/01/0A/rBEDik_F5BMIAAAAAADcEYtfhWEAAAQywJWXKAAANwp235.jpg
649322,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649322;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：200.00g;商品产地：中国大陆;口径：标准口径;材质：玻璃;分类：普通奶瓶;容量：60~150ml,http://img12.360buyimg.com/n1/g5/M02/01/0B/rBEIDE_F7LwIAAAAAADI-l9l728AAAQ4wPfm7YAAMkS432.jpg
649323,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649323;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：298.00g;商品产地：中国大陆;口径：标准口径;材质：玻璃;分类：普通奶瓶;容量：150~260ml,http://img13.360buyimg.com/n1/g5/M00/01/0B/rBEIC0_F7NUIAAAAAAC3Iw_t8NYAAAQ5ACTYXQAALc7289.jpg
649324,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649324;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:30;商品毛重：148.00g;商品产地：瑞士;颜色：红色;规格：91mm系列;功能：20种以上,http://img14.360buyimg.com/n1/g5/M02/12/14/rBEIDE_y0akIAAAAAAIODvO3jDYAADpEwFab4MAAg4m476.jpg
649325,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649325;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:32;商品毛重：140.00g;商品产地：瑞士;颜色：红色;规格：91mm系列;功能：其它,http://img10.360buyimg.com/n1/g5/M02/12/14/rBEIDE_y0eUIAAAAAAHdrBYL0eAAADpEwJzzbUAAd3E845.jpg
649326,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649326;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：140.00g;商品产地：中国大陆;口径：标准口径;材质：硅胶;分类：普通奶瓶;容量：60~150ml,http://img11.360buyimg.com/n1/g5/M02/01/0A/rBEIDE_F5CwIAAAAAACtqhitwwEAAAQywMvpTMAAK3C949.jpg
649327,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649327;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:32;商品毛重：234.00g;商品产地：瑞士;颜色：黑色;规格：91mm系列;功能：其它,http://img12.360buyimg.com/n1/g5/M02/12/14/rBEIC0_y0fIIAAAAAAGGylj2hlAAADpEwK7bvkAAYbi292.jpg
649328,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649328;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：296.00g;商品产地：中国大陆;口径：宽口径;材质：玻璃;分类：吸管+手柄;容量：60~150ml,http://img13.360buyimg.com/n1/g2/M02/06/11/rBEGEVAV6_sIAAAAAAEAfE8aktAAABR-QDKWFEAAQCU400.jpg
649330,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649330;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：358.00g;商品产地：中国大陆;口径：宽口径;材质：玻璃;分类：吸管+手柄;容量：150~260ml,http://img10.360buyimg.com/n1/g7/M03/0D/17/rBEHZVCZvOAIAAAAAADGs92QfzcAACrygMzNjsAAMbL313.jpg
649331,科顺BL807B,商品名称：科顺BL807B;商品编号：649331;品牌：科顺（KESUN）;上架时间：2013-10-08 13:37:12;商品毛重：2.8kg;商品产地：佛山;机身材质：塑料;类型：料理机;料理功能：搅拌，碎肉，研磨,http://img11.360buyimg.com/n1/g14/M09/14/0E/rBEhVVJWAnUIAAAAAAGZU3zn9g8AAD_twBpZVUAAZlr977.jpg
649332,兔兔牙胶,商品名称：兔兔牙胶;商品编号：649332;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：50.00g;商品产地：中国大陆;材质：硅胶;分类：牙胶,http://img12.360buyimg.com/n1/g10/M00/0C/1D/rBEQWFFKdnkIAAAAAAEKjOJ1Hx0AACheQGhXjgAAQqk355.jpg
649333,兔兔牙胶,商品名称：兔兔牙胶;商品编号：649333;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:19;商品毛重：94.00g;商品产地：中国大陆;材质：硅胶;分类：牙胶,http://img13.360buyimg.com/n1/g5/M01/01/0B/rBEIDE_F7V0IAAAAAAGiphu50tQAAAQ5QJk1EgAAaK-883.jpg
649336,科顺SG501,商品名称：科顺SG501;商品编号：649336;品牌：科顺（KESUN）;上架时间：2012-06-18 18:15:07;商品毛重：3.8kg;商品产地：佛山;机身材质：塑料;类型：料理机;料理功能：搅拌，碎肉，研磨，切菜，和面，打蛋，碎冰,http://img11.360buyimg.com/n1/g14/M01/18/1E/rBEhV1JyGLEIAAAAAAGeHltN1RMAAE32QIV024AAZ42188.jpg
649337,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649337;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:20;商品毛重：74.00g;商品产地：中国大陆;口径：标准口径;材质：硅胶;分类：奶瓶套装;容量：150~260ml,http://img12.360buyimg.com/n1/g5/M02/12/1E/rBEDik_09jUIAAAAAAEBbHhQsxgAADtEgPijU0AAQGE615.jpg
649338,兔兔奶瓶,商品名称：兔兔奶瓶;商品编号：649338;品牌：爱婴缔（TUTU）;上架时间：2014-02-10 10:51:20;商品毛重：50.00g;商品产地：中国大陆;口径：标准口径;材质：硅胶;分类：奶瓶套装;容量：60~150ml,http://img13.360buyimg.com/n1/g5/M02/12/1E/rBEIDE_09kMIAAAAAADxPLxWaE8AADtEwBN1mgAAPFU478.jpg
649341,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649341;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:32;商品毛重：212.00g;商品产地：瑞士;颜色：蓝色;规格：91mm系列;功能：其它,http://img11.360buyimg.com/n1/g5/M02/12/14/rBEIC0_y0gIIAAAAAAFtMhXBwGAAADpEwMV0nQAAW1K466.jpg
649342,可比咖啡,商品名称：可比咖啡;商品编号：649342;品牌：可比（COMBYWIDE）;上架时间：2013-08-19 10:47:56;商品毛重：1.32kg;商品产地：马来西亚;类别：速溶咖啡，速溶白咖啡;包装：袋装,http://img12.360buyimg.com/n1/g5/M02/01/09/rBEIDE_Fq3wIAAAAAAMwLQL9h5sAAAQGgOFeSkAAzBF321.jpg
649343,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649343;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:32;商品毛重：270.00g;商品产地：瑞士;颜色：其它;规格：100mm系列;功能：其它,http://img13.360buyimg.com/n1/g5/M02/12/14/rBEDik_y0i4IAAAAAAFIHw9iYeQAADpFABbg0MAAUg3992.jpg
649345,可比咖啡,商品名称：可比咖啡;商品编号：649345;品牌：可比（COMBYWIDE）;上架时间：2014-01-16 10:09:31;商品毛重：1.35kg;商品产地：马来西亚;类别：速溶咖啡，速溶白咖啡;包装：袋装,http://img10.360buyimg.com/n1/g5/M01/01/09/rBEIC0_FqssIAAAAAAJ_DzJ0cRoAAAQGQK9wswAAn8n489.jpg
649346,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649346;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:35;商品毛重：34.00g;商品产地：瑞士;颜色：红色;规格：58mm系列;功能：7种功能,http://img11.360buyimg.com/n1/g5/M02/12/14/rBEIC0_y0jsIAAAAAAFM9nXWfJwAADpFACOSgUAAU0O629.jpg
649347,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649347;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:35;商品毛重：22.00g;商品产地：瑞士;颜色：红色;规格：58mm系列;功能：7种功能,http://img12.360buyimg.com/n1/g5/M02/12/14/rBEIDE_y0mgIAAAAAAFjoWBwNE4AADpFAGcy2kAAWO5948.jpg
649349,蒙顶皇茶高山有机绿茶,商品名称：蒙顶皇茶高山有机绿茶;商品编号：649349;品牌：蒙顶皇茶;上架时间：2013-07-10 18:20:30;商品毛重：180.00g;商品产地：中国大陆;类别：绿茶;名茶：其他;包装：盒装;规格：0-49g;地域：四川,http://img14.360buyimg.com/n1/g5/M02/12/0D/rBEIDE_xdbQIAAAAAAE_cQzkbq4AADmRgInthkAAT-J727.jpg
649351,蒙顶皇茶甘露,商品名称：蒙顶皇茶甘露;商品编号：649351;品牌：蒙顶皇茶;上架时间：2013-07-01 13:52:13;商品毛重：220.00g;商品产地：中国大陆;类别：草本花果茶;名茶：其他;包装：盒装;规格：0-49g;地域：四川,http://img11.360buyimg.com/n1/g5/M02/12/0D/rBEIC0_xdc4IAAAAAAEPTOz7RKMAADmRgLG3LoAAQ9k143.jpg
649352,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649352;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:36;商品毛重：40.00g;商品产地：瑞士;颜色：红色;规格：58mm系列;功能：10种功能,http://img12.360buyimg.com/n1/g5/M02/12/14/rBEDik_y0tgIAAAAAAEJseNz5KAAADpFAPRbY0AAQnJ087.jpg
649353,蒙顶皇茶黄芽,商品名称：蒙顶皇茶黄芽;商品编号：649353;品牌：蒙顶皇茶;上架时间：2013-07-01 13:51:54;商品毛重：70.00g;商品产地：中国大陆;类别：黄茶;包装：盒装;规格：0-49g;地域：四川,http://img13.360buyimg.com/n1/g5/M02/12/0D/rBEIDE_xdesIAAAAAAECnzS7w6gAADmRgOJeZAAAQK3245.jpg
649354,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649354;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:35;商品毛重：44.00g;商品产地：瑞士;颜色：红色;规格：58mm系列;功能：10种功能,http://img14.360buyimg.com/n1/g5/M02/12/14/rBEIDE_y0zQIAAAAAAEMpIwtUEUAADpFQHHdusAAQy8934.jpg
649355,蒙顶皇茶石花,商品名称：蒙顶皇茶石花;商品编号：649355;品牌：蒙顶皇茶;上架时间：2013-07-01 13:51:36;商品毛重：70.00g;商品产地：中国大陆;类别：绿茶;包装：盒装;规格：0-49g;地域：四川,http://img10.360buyimg.com/n1/g5/M02/12/0D/rBEDik_xdgcIAAAAAAEkmiJyCY0AADmRwDxPnEAASSy583.jpg
649354,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649354;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:35;商品毛重：44.00g;商品产地：瑞士;颜色：红色;规格：58mm系列;功能：10种功能,http://img14.360buyimg.com/n1/g5/M02/12/14/rBEIDE_y0zQIAAAAAAEMpIwtUEUAADpFQHHdusAAQy8934.jpg
649355,蒙顶皇茶石花,商品名称：蒙顶皇茶石花;商品编号：649355;品牌：蒙顶皇茶;上架时间：2013-07-01 13:51:36;商品毛重：70.00g;商品产地：中国大陆;类别：绿茶;包装：盒装;规格：0-49g;地域：四川,http://img10.360buyimg.com/n1/g5/M02/12/0D/rBEDik_xdgcIAAAAAAEkmiJyCY0AADmRwDxPnEAASSy583.jpg
649356,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649356;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:37;商品毛重：42.00g;商品产地：瑞士;颜色：红色;规格：58mm系列;功能：10种功能,http://img11.360buyimg.com/n1/g5/M02/12/14/rBEIDE_y044IAAAAAAEjxmViTzMAADpFQPcAYIAASPe372.jpg
649357,蒙顶皇茶皇茶,商品名称：蒙顶皇茶皇茶;商品编号：649357;品牌：蒙顶皇茶;上架时间：2013-07-01 13:51:14;商品毛重：70.00g;商品产地：中国大陆;类别：黄茶;包装：盒装;规格：0-49g;地域：四川,http://img12.360buyimg.com/n1/g5/M02/12/0D/rBEIDE_xdiQIAAAAAADv7u6HGU0AADmRwGb7VMAAPAG877.jpg
649358,蒙顶皇茶毛峰,商品名称：蒙顶皇茶毛峰;商品编号：649358;品牌：蒙顶皇茶;上架时间：2013-07-01 13:50:24;商品毛重：70.00g;商品产地：中国大陆;类别：绿茶;包装：盒装;规格：0-49g;地域：四川,http://img13.360buyimg.com/n1/g5/M02/12/0D/rBEIDE_xduYIAAAAAAEeoX-P6AgAADmSAMjIwcAAR65381.jpg
649359,蒙顶皇茶甘露花茶,商品名称：蒙顶皇茶甘露花茶;商品编号：649359;品牌：蒙顶皇茶;上架时间：2013-07-01 13:49:57;商品毛重：70.00g;商品产地：中国大陆;类别：草本花果茶;包装：盒装;规格：50g-99g;地域：四川,http://img14.360buyimg.com/n1/g5/M02/12/0D/rBEIDE_xdw8IAAAAAAEaWvazyigAADmSQCDLSAAARpy760.jpg
649360,北美电器ATO-MFR24D,商品名称：北美电器ATO-MFR24D;商品编号：649360;品牌：北美电器（ACA）;上架时间：2013-11-19 10:45:30;商品毛重：9.99kg;商品产地：中山;功能类型：旋转烤叉，热风循环;容量：20L―29L,http://img10.360buyimg.com/n1/g15/M00/12/1C/rBEhWVJyGM0IAAAAAAIOLDLa0_kAAE00QKZ1bgAAg5E133.jpg
649361,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649361;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:37;商品毛重：70.00g;商品产地：瑞士;颜色：红色;规格：91mm系列;功能：15种功能,http://img11.360buyimg.com/n1/g5/M02/12/14/rBEDik_y06kIAAAAAAFr0enf2W0AADpFgAkQ9QAAWvp901.jpg
649362,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649362;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:37;商品毛重：88.00g;商品产地：瑞士;颜色：蓝色;规格：91mm系列;功能：13种功能,http://img12.360buyimg.com/n1/g5/M02/12/14/rBEDik_y08EIAAAAAAH74Toj_7kAADpFgCSiS8AAfv5388.jpg
649363,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649363;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:33;商品毛重：86.00g;商品产地：瑞士;颜色：红色;规格：91mm系列;功能：13种功能,http://img13.360buyimg.com/n1/g5/M02/12/14/rBEIC0_y09QIAAAAAAHobpKshhQAADpFgDazQkAAeiG378.jpg
649364,北美电器ATO-MR24E,商品名称：北美电器ATO-MR24E;商品编号：649364;品牌：北美电器（ACA）;上架时间：2013-05-06 15:06:15;商品毛重：9.5kg;商品产地：珠海;容量：20L―29L,http://img14.360buyimg.com/n1/g15/M00/12/1C/rBEhWVJyGNMIAAAAAAHiSQjCpaoAAE00QPbV-0AAeJh690.jpg
649365,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649365;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:31;商品毛重：102.00g;商品产地：瑞士;颜色：红色;规格：91mm系列;功能：15种功能,http://img10.360buyimg.com/n1/g5/M02/12/14/rBEDik_y1M8IAAAAAADq0AX_MNMAADpFgOWu20AAOro012.jpg
649366,维氏瑞士军刀,商品名称：维氏瑞士军刀;商品编号：649366;品牌：维氏（VICTORINOX）;上架时间：2012-07-10 08:55:26;商品毛重：86.00g;商品产地：瑞士;颜色：红色;规格：91mm系列;功能：15种功能,http://img11.360buyimg.com/n1/g5/M02/12/14/rBEDik_y1QQIAAAAAAGiBZiowREAADpFwAfQ-YAAaId667.jpg
